timestamp,symbol,action,decision,best_side,best_confidence,buy_confidence,sell_confidence,buy_score,sell_score,buy_base_score,sell_base_score,buy_smc_score,sell_smc_score,buy_participation_score,sell_participation_score,buy_hard_ok,sell_hard_ok,buy_level_ok,sell_level_ok,buy_level,sell_level,buy_level_source,sell_level_source,buy_smc_sweep,sell_smc_sweep,buy_smc_order_block,sell_smc_order_block,buy_smc_fvg_support,sell_smc_fvg_support,buy_smc_fvg_block,sell_smc_fvg_block,btc_trend,btc_corr,relative_strength,entry_close,trend_close,confirm_close,futures_context_available,oi_change_pct,taker_buy_sell_ratio,global_long_short_ratio,top_long_short_ratio,funding_rate,skip_reason
2026-06-21T09:51:14,FORMUSDT,NO_SIGNAL,NONE,SELL,82.35,67.12,82.35,22.82,28.0,21,26,1.82,2.0,0,0,False,False,True,True,0.2146,0.24608000695353596,1d_pivot,1d_ema50,,,4h_ob,4h_ob,,,,,BEARISH,0.42,0.91,0.2358,0.2338,0.2358,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:51:16,TUTUSDT,NO_SIGNAL,NONE,SELL,75.44,55.82,75.44,18.98,25.65,17,24,1.98,1.65,0,0,False,False,True,True,0.01034,0.011,1d_pivot,1d_pivot,,,4h_ob,4h_ob,,,,,BEARISH,0.3,-3.54,0.01051,0.01049,0.01051,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:51:17,BROCCOLI714USDT,NO_SIGNAL,NONE,SELL,90.74,44.85,90.74,15.25,30.85,15,28,0.25,2.85,0,0,False,False,True,True,0.01149,0.01331,1d_pivot,1d_pivot,,1h,4h_ob,4h_ob,4h_bullish_fvg,1d_bearish_fvg,1d_bearish_fvg,4h_bullish_fvg,BEARISH,0.45,-9.54,0.0123,0.01223,0.0123,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:51:19,BROCCOLIF3BUSDT,SIGNAL,SELL,SELL,92.59,19.18,92.59,6.52,31.48,6,31,0.52,0.48,0,0,False,True,False,True,,0.00458,,1d_pivot,,,4h_ob,4h_ob,4h_bullish_fvg,4h_bearish_fvg,4h_bearish_fvg,4h_bullish_fvg,BEARISH,0.4,-9.27,0.004571,0.00456,0.004571,False,,,,,,
2026-06-21T09:51:20,SIRENUSDT,NO_SIGNAL,NONE,SELL,69.26,32.35,69.26,11,23.55,11,22,0,1.55,0,0,False,False,False,False,,,,,,,,4h_ob,,,,,BEARISH,-0.03,-92.94,0.03964,0.03889,0.03964,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:51:21,BANANAS31USDT,NO_SIGNAL,NONE,SELL,62.26,45.24,62.26,15.38,21.17,15,20,0.38,1.17,0,0,False,False,True,False,0.008555832988305664,,1d_ema200,,4h,,,4h_ob,4h_bullish_fvg,4h_bearish_fvg,4h_bearish_fvg,4h_bullish_fvg,BEARISH,0.15,34.71,0.009362,0.009175,0.009362,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:51:23,BRUSDT,NO_SIGNAL,NONE,BUY,86.76,86.76,31.32,29.5,10.65,31,10,-1.5,0.65,0,0,False,False,True,False,0.13612,,4h_pivot,,,,,,,4h_bearish_fvg,1d_bearish_fvg,,BEARISH,-0.04,2.2,0.14229,0.13982,0.14229,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:51:24,PLUMEUSDT,NO_SIGNAL,NONE,SELL,75.65,49.88,75.65,16.96,25.72,14,26,2.96,-0.28,0,0,False,False,True,True,0.01018,0.01122,1d_pivot,1d_pivot,,,4h_ob,4h_ob,4h_bullish_fvg,,,4h_bullish_fvg,BEARISH,0.48,7.05,0.01107,0.01111,0.01107,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:51:25,NILUSDT,SIGNAL,SELL,SELL,100,30.94,100,10.52,34.7,9,33,1.52,1.7,0,0,False,True,True,True,0.03751,0.04024,1d_pivot,1d_pivot,,,4h_ob,4h_ob,,,,,BEARISH,0.14,3.6,0.03955,0.03975,0.03955,False,,,,,,
2026-06-21T09:51:27,PARTIUSDT,SIGNAL,SELL,SELL,96.59,31.0,96.59,10.54,32.84,7,32,3.54,0.84,0,0,False,True,False,True,,0.05635,,1d_pivot,4h,,4h_ob,4h_ob,1d_bullish_fvg,4h_bearish_fvg,,1d_bullish_fvg,BEARISH,0.01,-13.02,0.05461,0.05361,0.05461,False,,,,,,
2026-06-21T09:51:29,JELLYJELLYUSDT,NO_SIGNAL,NONE,BUY,75.85,75.85,36.76,25.79,12.5,23,14,2.79,-1.5,0,0,False,False,True,False,0.05541,,1d_pivot,,,,4h_ob,,4h_bullish_fvg,,,4h_bullish_fvg,BEARISH,0.18,0.54,0.05951,0.05963,0.05951,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:51:31,MAVIAUSDT,NO_SIGNAL,NONE,SELL,81.59,51.74,81.59,17.59,27.74,15,28,2.59,-0.26,0,0,False,False,True,True,0.0255,0.02901,4h_pivot,1d_pivot,,,4h_ob,4h_ob,4h_bullish_fvg,,,4h_bullish_fvg,BEARISH,0.54,-3.17,0.02658,0.02645,0.02658,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:51:32,PAXGUSDT,NO_SIGNAL,NONE,SELL,85.29,45.12,85.29,15.34,29.0,15,26,0.34,3.0,0,0,False,False,True,True,4118.0,4506.8,4h_pivot,4h_pivot,,,4h_ob,1d_ob,,4h_bearish_fvg,4h_bearish_fvg,,BEARISH,0.45,-2.62,4156.02,4151.85,4156.02,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:51:34,WALUSDT,SIGNAL,SELL,SELL,95.62,35.29,95.62,12.0,32.51,10,31,2.0,1.51,0,0,False,True,True,True,0.03427,0.0357,4h_pivot,4h_pivot,,,4h_ob,4h_ob,,,,,BEARISH,0.56,-0.21,0.03444,0.03447,0.03444,False,,,,,,
2026-06-21T09:51:35,GUNUSDT,SIGNAL,SELL,SELL,100,17.65,100,6,37.07,6,35,0,2.07,0,0,False,True,True,True,0.005485,0.00612,1d_pivot,4h_pivot,,,,4h_ob,,4h_bearish_fvg,,,BEARISH,0.14,-2.13,0.005877,0.005919,0.005877,False,,,,,,
2026-06-21T09:51:37,ATHUSDT,NO_SIGNAL,NONE,SELL,77.03,45.94,77.03,15.62,26.19,15,26,0.62,0.19,0,0,False,False,True,True,0.004344,0.004956,4h_pivot,4h_pivot,,,,4h_ob,4h_bullish_fvg,,,4h_bullish_fvg,BEARISH,0.56,6.09,0.004717,0.00473,0.004717,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:51:38,BABYUSDT,NO_SIGNAL,NONE,SELL,76.88,48.44,76.88,16.47,26.14,16,24,0.47,2.14,0,0,False,False,True,True,0.01354,0.01488,1d_pivot,1d_pivot,,,4h_ob,4h_ob,,4h_bearish_fvg,1d_bearish_fvg,,BEARISH,0.18,3.56,0.01436,0.01423,0.01436,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:51:39,PROMPTUSDT,NO_SIGNAL,NONE,SELL,82.21,46.35,82.21,15.76,27.95,13,28,2.76,-0.05,0,0,False,False,True,True,0.02285,0.02462,1d_pivot,4h_pivot,,,4h_ob,4h_ob,4h_bullish_fvg,,,4h_bullish_fvg,BEARISH,0.29,-3.07,0.02396,0.02384,0.02396,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:51:41,STOUSDT,SIGNAL,SELL,SELL,100,11.76,100,4,41.62,4,39,0,2.62,0,0,False,True,False,True,,0.04865,,4h_pivot,,,,4h_ob,,1d_bearish_fvg,,,BEARISH,0.04,-15.65,0.04494,0.04776,0.04494,False,,,,,,
2026-06-21T09:51:42,FHEUSDT,NO_SIGNAL,NONE,SELL,90.09,39.21,90.09,13.33,30.63,12,29,1.33,1.63,0,0,False,False,True,True,0.01864,0.02074,1d_pivot,1d_pivot,4h,,4h_ob,4h_ob,,,1d_bearish_fvg,,BEARISH,0.31,-18.41,0.02055,0.02053,0.02055,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:51:44,KERNELUSDT,SIGNAL,SELL,SELL,91.79,44.12,91.79,15.0,31.21,12,31,3.0,0.21,0,0,False,True,True,True,0.04894,0.05214,4h_pivot,4h_pivot,,,4h_ob,4h_ob,4h_bullish_fvg,,,4h_bullish_fvg,BEARISH,0.41,1.06,0.0492,0.05088,0.0492,False,,,,,,
2026-06-21T09:51:45,WCTUSDT,SIGNAL,SELL,SELL,99.76,45.5,99.76,15.47,33.92,12,34,3.47,-0.08,0,0,False,True,True,True,0.04598,0.04832,4h_pivot,4h_pivot,1h,,4h_ob,4h_ob,4h_bullish_fvg,4h_bearish_fvg,,4h_bullish_fvg,BEARISH,0.48,-1.43,0.04642,0.0469,0.04642,False,,,,,,
2026-06-21T09:51:47,INITUSDT,SIGNAL,SELL,SELL,97.09,27.65,97.09,9.4,33.01,7,33,2.4,0.01,0,0,False,True,True,True,0.05258,0.0604,4h_pivot,4h_pivot,,,4h_ob,4h_ob,4h_bullish_fvg,,,4h_bullish_fvg,BEARISH,0.37,-6.8,0.0564,0.0569,0.0564,False,,,,,,
2026-06-21T09:51:48,AERGOUSDT,SIGNAL,SELL,SELL,94.12,26.47,94.12,9,32,9,32,0,0,0,0,False,True,True,True,0.03049,0.03237,4h_pivot,4h_pivot,,,,,,,,,BEARISH,0.51,-21.44,0.03112,0.03094,0.03112,False,,,,,,
2026-06-21T09:51:50,BANKUSDT,NO_SIGNAL,NONE,SELL,66.18,51.47,66.18,17.5,22.5,17,24,0.5,-1.5,0,0,False,False,True,True,0.03625,0.03945,1d_pivot,1d_pivot,,,4h_ob,,,,4h_bearish_fvg,1d_bullish_fvg,BEARISH,0.19,0.28,0.03862,0.03883,0.03862,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:51:51,DEEPUSDT,NO_SIGNAL,NONE,SELL,87.88,37.85,87.88,12.87,29.88,12,30,0.87,-0.12,0,0,False,False,True,True,0.0162,0.01704,4h_pivot,4h_pivot,,,,4h_ob,4h_bullish_fvg,,,4h_bullish_fvg,BEARISH,0.71,-5.03,0.01677,0.01684,0.01677,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:51:52,HYPERUSDT,NO_SIGNAL,NONE,SELL,72.06,56.65,72.06,19.259999999999998,24.5,17,26,2.26,-1.5,0,0,False,False,True,True,0.07777,0.08197,4h_pivot,4h_pivot,,,4h_ob,,4h_bullish_fvg,,,4h_bullish_fvg,BEARISH,0.26,9.04,0.07961,0.07949,0.07961,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:51:53,JSTUSDT,NO_SIGNAL,NONE,BUY,90.94,90.94,40.44,30.92,13.75,28,13,2.92,0.75,0,0,False,False,True,True,0.07776,0.08451,4h_pivot,1d_pivot,,4h,4h_ob,,4h_bullish_fvg,4h_bearish_fvg,,4h_bullish_fvg,BEARISH,-0.05,8.75,0.08253,0.08343,0.08253,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:51:55,SIGNUSDT,NO_SIGNAL,NONE,BUY,69.12,69.12,58.79,23.5,19.99,23,19,0.5,0.99,0,0,False,False,True,True,0.009033,0.009599,4h_pivot,4h_pivot,,,4h_ob,,,4h_bearish_fvg,4h_bearish_fvg,,BEARISH,0.18,8.48,0.009483,0.00951,0.009483,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:51:56,PUNDIXUSDT,NO_SIGNAL,NONE,SELL,66.18,51.06,66.18,17.36,22.5,15,24,2.36,-1.5,0,0,False,False,True,True,0.0968,0.104,4h_pivot,4h_pivot,,,4h_ob,,4h_bullish_fvg,,,4h_bullish_fvg,BEARISH,0.56,-2.42,0.0978,0.0977,0.0978,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:51:58,CTKUSDT,NO_SIGNAL,NONE,SELL,100,38.35,100,13.04,36.81,12,36,1.04,0.81,0,0,False,False,True,True,0.1178,0.1286,4h_pivot,4h_pivot,,,4h_ob,4h_ob,4h_bullish_fvg,4h_bearish_fvg,1d_bearish_fvg,4h_bullish_fvg,BEARISH,0.58,-3.73,0.1211,0.1219,0.1211,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:51:59,AIOTUSDT,NO_SIGNAL,NONE,SELL,95.59,30.15,95.59,10.25,32.5,7,34,3.25,-1.5,0,0,False,False,False,True,,0.06826,,1d_pivot,4h,,4h_ob,,,,,1d_bullish_fvg,BEARISH,0.04,5.28,0.06386,0.06695,0.06386,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:52:01,DOLOUSDT,NO_SIGNAL,NONE,BUY,72.71,72.71,58.09,24.72,19.75,24,20,0.72,-0.25,0,0,False,False,True,True,0.0266,0.03043,4h_pivot,4h_pivot,,4h,,,4h_bullish_fvg,,,4h_bullish_fvg,BEARISH,0.49,7.79,0.02781,0.02834,0.02781,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:52:03,HAEDALUSDT,NO_SIGNAL,NONE,SELL,88.94,36.76,88.94,12.5,30.240000000000002,14,28,-1.5,2.24,0,0,False,False,True,True,0.01726,0.01927,1d_pivot,4h_pivot,,,,4h_ob,,1d_bearish_fvg,1d_bearish_fvg,,BEARISH,0.36,-11.04,0.01813,0.01825,0.01813,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:52:04,SXTUSDT,NO_SIGNAL,NONE,SELL,77.85,29.41,77.85,10,26.47,10,25,0,1.47,0,0,False,False,False,True,,0.008226,,4h_pivot,,,,4h_ob,,,,,BEARISH,0.48,-5.36,0.007916,0.007927,0.007916,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:52:06,ASRUSDT,NO_SIGNAL,NONE,SELL,99.41,28.0,99.41,9.52,33.8,7,33,2.52,0.8,0,0,False,False,True,False,0.832,,4h_pivot,,4h,,4h_ob,4h_ob,4h_bullish_fvg,4h_bearish_fvg,4h_bearish_fvg,4h_bullish_fvg,BEARISH,0.3,-13.21,0.904,0.908,0.904,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:52:07,ALPINEUSDT,NO_SIGNAL,NONE,SELL,91.76,44.12,91.76,15,31.2,15,29,0,2.2,0,0,False,False,True,True,0.3306,0.3519,4h_pivot,4h_pivot,,,,4h_ob,,4h_bearish_fvg,,,BEARISH,0.62,-2.61,0.3405,0.3406,0.3405,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:52:10,B2USDT,NO_SIGNAL,NONE,SELL,54.41,50.71,54.41,17.24,18.5,18,20,-0.76,-1.5,0,0,False,False,True,False,0.5132,,4h_pivot,,,,,,1d_bullish_fvg,,1d_bearish_fvg,1d_bullish_fvg,BEARISH,0.08,22.86,0.5252,0.5321,0.5252,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:52:11,SYRUPUSDT,NO_SIGNAL,NONE,SELL,67.18,62.88,67.18,21.38,22.84,20,22,1.38,0.84,0,0,False,False,True,True,0.12946,0.14473,4h_pivot,4h_pivot,,,4h_ob,4h_ob,4h_bullish_fvg,4h_bearish_fvg,4h_bearish_fvg,4h_bullish_fvg,BEARISH,0.62,4.39,0.13781,0.13709,0.13781,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:52:13,DOODUSDT,NO_SIGNAL,NONE,SELL,90.59,41.18,90.59,14.0,30.8,12,29,2.0,1.8,0,0,False,False,True,True,0.001432,0.001623,1d_pivot,4h_pivot,,,4h_ob,4h_ob,,,,,BEARISH,0.65,-8.63,0.001492,0.00149,0.001492,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:52:15,OGUSDT,NO_SIGNAL,NONE,SELL,85.91,50.0,85.91,17.0,29.21,14,28,3.0,1.21,0,0,False,False,True,True,2.674,2.809,1d_pivot,1d_pivot,,4h,1d_ob,4h_ob,4h_bullish_fvg,,,4h_bullish_fvg,BEARISH,0.42,-1.86,2.686,2.691,2.686,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:52:17,SKYAIUSDT,NO_SIGNAL,NONE,BUY,77.94,77.94,35.29,26.5,12,28,12,-1.5,0,0,0,False,False,True,False,0.34331,,4h_pivot,,,,,,,,4h_bearish_fvg,,BEARISH,0.12,13.63,0.35517,0.36362,0.35517,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:52:21,NXPCUSDT,SIGNAL,SELL,SELL,92.94,43.65,92.94,14.84,31.6,13,30,1.84,1.6,0,0,False,True,True,True,0.2976,0.31,1d_pivot,1d_pivot,,,1d_ob,4h_ob,,,,,BEARISH,0.32,-13.13,0.3078,0.3103,0.3078,False,,,,,,
2026-06-21T09:52:23,CVCUSDT,NO_SIGNAL,NONE,SELL,99.47,35.29,99.47,12,33.82,12,31,0,2.82,0,0,False,False,True,True,0.02151,0.02298,1d_pivot,4h_pivot,,,,1d_ob,,1d_bearish_fvg,,,BEARISH,0.67,-4.78,0.02194,0.02187,0.02194,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:52:27,AGTUSDT,NO_SIGNAL,NONE,BUY,76.47,76.47,30.88,26.0,10.5,25,12,1.0,-1.5,0,0,False,False,True,False,0.023,,4h_pivot,,,,,,4h_bullish_fvg,,,4h_bullish_fvg,BEARISH,-0.04,63.15,0.024538,0.027329,0.024538,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:52:33,AWEUSDT,SIGNAL,BUY,BUY,72.06,72.06,63.29,24.5,21.52,23,21,1.5,0.52,0,0,True,False,True,True,0.05168,0.05569,1d_pivot,1d_pivot,,,1d_ob,4h_ob,4h_bullish_fvg,4h_bearish_fvg,4h_bearish_fvg,4h_bullish_fvg,BEARISH,0.32,-0.37,0.05408,0.05381,0.05408,False,,,,,,
2026-06-21T09:52:35,AWEUSDT,TRADE_OPENED,BUY,BUY,72.06,72.06,63.29,24.5,21.52,23,21,1.5,0.52,0,0,True,False,True,True,0.05168,0.05569,1d_pivot,1d_pivot,,,1d_ob,4h_ob,4h_bullish_fvg,4h_bearish_fvg,4h_bearish_fvg,4h_bullish_fvg,BEARISH,0.32,-0.37,0.05408,0.05381,0.05408,False,,,,,,
2026-06-21T09:52:38,BUSDT,NO_SIGNAL,NONE,SELL,72.47,52.79,72.47,17.95,24.64,16,23,1.95,1.64,0,0,False,False,True,True,0.2141,0.24,1d_pivot,1d_pivot,,,4h_ob,4h_ob,,,,,BEARISH,0.23,-5.71,0.2288,0.2278,0.2288,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:52:39,SOONUSDT,NO_SIGNAL,NONE,SELL,74.44,60.29,74.44,20.5,25.31,19,24,1.5,1.31,0,0,False,False,True,True,0.1604,0.1737,1d_pivot,1d_pivot,,,4h_ob,4h_ob,4h_bullish_fvg,4h_bearish_fvg,4h_bearish_fvg,4h_bullish_fvg,BEARISH,0.3,-3.85,0.1664,0.1631,0.1664,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:52:41,AUSDT,NO_SIGNAL,NONE,SELL,84.06,30.88,84.06,10.5,28.58,12,26,-1.5,2.58,0,0,False,False,True,False,0.06519,,4h_pivot,,,,,4h_ob,,1d_bearish_fvg,1d_bearish_fvg,,BEARISH,0.64,-8.32,0.06609,0.06612,0.06609,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:52:43,SOPHUSDT,NO_SIGNAL,NONE,SELL,94.24,30.88,94.24,10.5,32.04,12,30,-1.5,2.04,0,0,False,False,True,True,0.00521,0.005481,4h_pivot,4h_pivot,,,,4h_ob,,4h_bearish_fvg,1d_bearish_fvg,,BEARISH,0.66,-6.33,0.005372,0.005412,0.005372,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:52:45,MERLUSDT,NO_SIGNAL,NONE,SELL,76.47,61.76,76.47,21.0,26,19,26,2.0,0,0,0,False,False,True,True,0.01985,0.02245,4h_pivot,4h_pivot,,,4h_ob,,,,,,BEARISH,0.43,3.22,0.02062,0.02027,0.02062,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:52:47,1000000BOBUSDT,SIGNAL,SELL,SELL,100,22.79,100,7.75,36.38,8,34,-0.25,2.38,0,0,False,True,True,True,0.01148,0.01302,1d_pivot,1d_pivot,4h,,,1d_ob,,4h_bearish_fvg,4h_bearish_fvg,,BEARISH,0.44,-8.92,0.01207,0.012,0.01207,False,,,,,,
2026-06-21T09:52:49,LAUSDT,NO_SIGNAL,NONE,SELL,85.29,55.0,85.29,18.7,29.0,17,27,1.7,2.0,0,0,False,False,True,True,0.07055,0.07435,4h_pivot,4h_pivot,,,4h_ob,4h_ob,,,,,BEARISH,0.52,0.34,0.07283,0.07228,0.07283,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:52:51,HOMEUSDT,NO_SIGNAL,NONE,SELL,73.59,44.35,73.59,15.08,25.02,12,27,3.08,-1.98,0,0,False,False,False,False,,,,,1h,,1d_ob,,1d_bullish_fvg,4h_bearish_fvg,4h_bearish_fvg,1d_bullish_fvg,BEARISH,-0.04,-34.35,0.0202,0.02102,0.0202,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:52:52,RESOLVUSDT,NO_SIGNAL,NONE,BUY,71.15,71.15,68.85,24.19,23.41,23,22,1.19,1.41,0,0,False,False,True,True,0.01728,0.020475717607590795,4h_pivot,4h_ema200,4h,1h,4h_ob,,4h_bullish_fvg,1d_bearish_fvg,1d_bearish_fvg,4h_bullish_fvg,BEARISH,0.21,6.9,0.01891,0.02048,0.01891,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:52:54,TAIKOUSDT,NO_SIGNAL,NONE,SELL,98.76,40.44,98.76,13.75,33.58,12,31,1.75,2.58,0,0,False,False,True,True,0.0808,0.0863,1d_pivot,4h_pivot,4h,,4h_ob,4h_ob,,1d_bearish_fvg,1d_bearish_fvg,,BEARISH,0.73,-2.6,0.0838,0.084,0.0838,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:52:56,SQDUSDT,NO_SIGNAL,NONE,BUY,82.12,82.12,45.59,27.92,15.5,25,17,2.92,-1.5,0,0,False,False,True,True,0.04147,0.04873,1d_pivot,4h_pivot,,,4h_ob,,4h_bullish_fvg,,,4h_bullish_fvg,BEARISH,0.29,4.08,0.04466,0.04448,0.04466,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:52:58,PUMPBTCUSDT,NO_SIGNAL,NONE,SELL,89.56,37.5,89.56,12.75,30.45,10,31,2.75,-0.55,0,0,False,False,True,True,0.00961,0.00975,4h_pivot,4h_pivot,4h,,4h_ob,,4h_bullish_fvg,4h_bearish_fvg,4h_bearish_fvg,4h_bullish_fvg,BEARISH,0.43,-2.23,0.00962,0.00956,0.00962,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:53:00,SPKUSDT,NO_SIGNAL,NONE,SELL,82.76,35.56,82.76,12.09,28.14,13,29,-0.91,-0.86,0,0,False,False,True,False,0.01668,,4h_pivot,,,,,,4h_bullish_fvg,1d_bearish_fvg,1d_bearish_fvg,4h_bullish_fvg,BEARISH,0.3,-14.5,0.01717,0.01717,0.01717,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:53:03,MYXUSDT,NO_SIGNAL,NONE,SELL,100,20.59,100,7,35,7,35,0,0,0,0,False,False,False,False,,,,,,,,,,,,,BEARISH,0.33,-42.99,0.1177,0.1218,0.1177,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:53:04,FUSDT,NO_SIGNAL,NONE,SELL,94.12,32.0,94.12,10.879999999999999,32,9,32,1.88,0,0,0,False,False,True,True,0.003673,0.00397,4h_pivot,4h_pivot,,,4h_ob,,,,,,BEARISH,0.7,-2.95,0.003842,0.003892,0.003842,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:53:06,NEWTUSDT,NO_SIGNAL,NONE,SELL,98.29,32.35,98.29,11,33.42,11,32,0,1.42,0,0,False,False,True,True,0.04973,0.05268,4h_pivot,4h_pivot,,,,4h_ob,,,,,BEARISH,0.56,-1.46,0.05216,0.05277,0.05216,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:53:07,HUSDT,NO_SIGNAL,NONE,BUY,61.76,61.76,54.41,21,18.5,21,20,0,-1.5,0,0,False,False,False,True,,0.21795,,1d_pivot,,,,,,,,1d_bullish_fvg,BEARISH,0.21,-27.88,0.20214,0.19092,0.20214,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:53:10,SAHARAUSDT,NO_SIGNAL,NONE,SELL,94.35,37.5,94.35,12.75,32.08,13,30,-0.25,2.08,0,0,False,False,False,True,,0.01334,,4h_pivot,4h,,,4h_ob,,4h_bearish_fvg,4h_bearish_fvg,,BEARISH,0.21,-18.2,0.0132,0.01305,0.0132,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:53:12,ICNTUSDT,NO_SIGNAL,NONE,SELL,83.82,42.88,83.82,14.58,28.5,14,29,0.58,-0.5,0,0,False,False,True,True,0.184,0.1907,4h_pivot,4h_pivot,,,,,4h_bullish_fvg,4h_bearish_fvg,,4h_bullish_fvg,BEARISH,0.17,-10.97,0.186,0.185,0.186,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:53:15,BULLAUSDT,NO_SIGNAL,NONE,SELL,94.12,39.82,94.12,13.54,32,12,32,1.54,0,0,0,False,False,True,True,0.004348,0.004944,1d_pivot,4h_pivot,,,4h_ob,,,,,,BEARISH,0.13,-2.62,0.004574,0.004609,0.004574,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:53:17,IDOLUSDT,NO_SIGNAL,NONE,SELL,93.09,33.82,93.09,11.5,31.65,11,32,0.5,-0.35,0,0,False,False,False,True,,0.02449,,1d_pivot,1h,,,,,4h_bearish_fvg,4h_bearish_fvg,,BEARISH,0.13,-20.78,0.02285,0.02237,0.02285,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:53:19,MUSDT,NO_SIGNAL,NONE,SELL,71.71,50.76,71.71,17.26,24.38,17,22,0.26,2.38,0,0,False,False,True,True,2.6114,2.989,1d_pivot,1d_pivot,,,4h_ob,4h_ob,,4h_bearish_fvg,4h_bearish_fvg,,BEARISH,0.17,-7.06,2.8747,2.8518,2.8747,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:53:22,PUMPUSDT,NO_SIGNAL,NONE,SELL,75.62,74.79,75.62,25.43,25.71,22,25,3.43,0.71,0,0,False,False,True,True,0.001434,0.00152,4h_pivot,4h_pivot,4h,,4h_ob,,4h_bullish_fvg,4h_bearish_fvg,,,BEARISH,0.63,-4.55,0.001471,0.001416,0.001471,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:53:24,CROSSUSDT,SIGNAL,SELL,SELL,100,25.53,100,8.68,40.33,7,38,1.68,2.33,0,0,False,True,True,True,0.08464,0.09224,4h_pivot,4h_pivot,,,4h_ob,4h_ob,,4h_bearish_fvg,,,BEARISH,0.15,-7.29,0.08951,0.09041,0.08951,False,,,,,,
2026-06-21T09:53:25,AINUSDT,NO_SIGNAL,NONE,BUY,63.24,63.24,37.26,21.5,12.67,23,12,-1.5,0.67,0,0,False,False,True,False,0.07508,,1d_pivot,,,,,,,4h_bearish_fvg,4h_bearish_fvg,,BEARISH,0.11,-35.89,0.07794,0.07798,0.07794,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:53:27,CUSDT,NO_SIGNAL,NONE,BUY,70.24,70.24,66.65,23.88,22.66,24,20,-0.12,2.66,0,0,True,False,True,True,0.08601,0.09824,1d_pivot,1d_pivot,,,4h_ob,4h_ob,,4h_bearish_fvg,4h_bearish_fvg,,BEARISH,-0.12,-4.47,0.09304,0.09278,0.09304,False,,,,,,NO_FINAL_SIGNAL
